SummaryLevel,US,CensusRegion,CensusDivision,GEOID,AreaName,B02001_001,B02001_002,B02001_003,B02001_004,B02001_005,B02001_006,B02001_007,B02001_008,B02001_009,B02001_010,B02008_001,B02009_001,B02010_001,B02011_001,B02012_001,B02013_001,B02014_001,B02014_002,B02014_003,B02014_004,B02014_005,B02014_006,B02014_007,B02014_008,B02014_009,B02014_010,B02014_011,B02014_012,B02014_013,B02014_014,B02014_015,B02014_016,B02014_017,B02014_018,B02014_019,B02014_020,B02014_021,B02014_022,B02014_023,B02014_024,B02014_025,B02014_026,B02014_027,B02014_028,B02014_029,B02014_030,B02014_031,B02014_032,B02014_033,B02014_034,B02014_035,B02014_036,B02014_037,B02014_038,B02014_039,B02014_040,B02014_041,B02014_042,B02014_043,B02014_044,B02014_045,B02014_046,B02014_047,B02014_048,B02014_049,B02014_050,B02014_051,B02014_052,B02014_053,B02014_054,B02014_055,B02015_001,B02015_002,B02015_003,B02015_004,B02015_005,B02015_006,B02015_007,B02015_008,B02015_009,B02015_010,B02015_011,B02015_012,B02015_013,B02015_014,B02015_015,B02015_016,B02015_017,B02015_018,B02015_019,B02015_020,B02015_021,B02015_022,B02015_023,B02015_024,B02015_025,B02016_001,B02016_002,B02016_003,B02016_004,B02016_005,B02016_006,B02016_007,B02016_008,B02016_009,B02016_010,B02016_011,B02016_012,B02017_001,B02017_002,B02017_003,B02017_004,B02017_005,B02017_006,B02017_007,B02017_008,B02017_009,B02017_010,B02017_011,B02017_012,B02017_013,B02017_014,B02017_015,B02017_016,B02017_017,B02017_018,B02017_019,B02017_020,B02017_021,B02017_022,B02017_023,B02017_024,B02017_025,B02017_026,B02017_027,B02017_028,B02017_029,B02017_030,B02017_031,B02017_032,B02017_033,B02017_034,B02017_035,B02017_036,B02017_037,B02017_038,B02017_039,B02017_040,B02017_041,B02017_042,B02017_043,B02017_044,B02017_045,B02017_046,B02017_047,B02017_048,B02017_049,B02017_050,B02017_051,B02017_052,B02017_053,B02017_054,B02018_001,B02018_002,B02018_003,B02018_004,B02018_005,B02018_006,B02018_007,B02018_008,B02018_009,B02018_010,B02018_011,B02018_012,B02018_013,B02018_014,B02018_015,B02018_016,B02018_017,B02018_018,B02018_019,B02018_020,B02018_021,B02018_022,B02018_023,B02018_024,B02019_001,B02019_002,B02019_003,B02019_004,B02019_005,B02019_006,B02019_007,B02019_008,B02019_009,B02019_010,B02019_011,C02003_001,C02003_002,C02003_003,C02003_004,C02003_005,C02003_006,C02003_007,C02003_008,C02003_009,C02003_010,C02003_011,C02003_012,C02003_013,C02003_014,C02003_015,C02003_016,C02003_017,C02003_018,C02003_019
20,US,2,,020G0US2,Midwest Region -- Not in metropolitan or micropolitan statistical area,6288773,5894288,83644,131993,28176,2768,46635,101269,8139,93130,5990434,114788,187561,40642,5921,55691,131993,118231,307,168,415,196,4,4955,300,167,34583,997,20,87,15,150,46,238,104,3,840,55,33,456,456,526,142,1371,15,21,1403,49,4,86,84,55420,51,5,0,4,19,27,8,14401,2113,332,69,56,76,57,43,31,47,9628,1642,28176,3399,43,4,632,241,4670,6097,1708,143,1355,3265,2010,17,58,130,1,182,25,99,792,2083,27,493,702,2768,783,343,92,18,432,196,363,327,5,189,20,191271,163482,916,236,2806,603,7,18609,574,421,43939,2064,45,216,241,440,153,438,233,14,1792,110,84,714,985,801,369,2589,52,51,2049,183,21,251,132,62893,175,37,14,25,30,58,75,18037,4356,608,143,120,120,116,43,66,65,22760,41624,4315,62,4,812,407,5895,10669,1882,221,3158,4879,2644,47,100,187,66,262,53,123,1198,2900,27,1713,6012,1985,619,141,60,617,218,531,337,6,1498,6288773,6187504,5894288,83644,131993,28176,2768,46635,101269,8139,93130,96568,24718,49910,9218,1659,11063,4416,285
20,US,3,,020G0US3,South Region -- Not in metropolitan or micropolitan statistical area,9194225,7125061,1555488,119870,35478,4702,171919,181707,19345,162362,7290688,1620774,221726,50008,8902,192964,119870,104338,1701,241,382,87,58,39140,439,3598,444,25081,27,1163,32,7942,87,678,22,250,692,2661,1563,1,1239,545,301,210,10,14,769,102,5,3681,18,704,121,69,23,28,69,75,35,10031,1805,280,61,98,71,38,12,0,32,9903,3512,35478,5908,141,41,483,845,5760,6652,1243,120,1953,3501,710,21,27,259,8,843,73,140,953,4481,9,876,431,4702,1382,579,52,24,1277,517,429,24,33,365,20,232209,201548,3672,456,3356,206,110,90472,1009,8275,1039,39832,32,2045,164,13285,239,1136,87,339,1525,3200,2200,23,1843,899,740,318,26,71,1349,191,5,5424,77,2127,263,112,35,43,106,155,46,15016,3937,657,118,184,179,125,12,39,159,25908,51102,7250,149,88,487,978,7349,10838,1421,220,4205,5371,911,25,27,314,40,966,82,234,1301,5440,9,3397,9000,2669,807,79,40,1627,517,498,65,33,2665,9194225,9012518,7125061,1555488,119870,35478,4702,171919,181707,19345,162362,173165,47037,86065,9120,7104,23839,8044,498
20,US,4,,020G0US4,West Region -- Not in metropolitan or micropolitan statistical area,2045399,1681299,15178,211245,22414,4453,50583,60227,6482,53745,1736949,23745,251155,32361,7492,57618,211245,137457,2091,293,9621,405,0,1842,4426,217,2021,573,4052,150,451,306,7137,61,130,0,188,35,41,10,459,61556,8,31,2153,238,149,381,162,23,927,4646,26,120,143,2029,396,181,337,29442,1904,60465,6912,5390,16720,3785,1180,26478,2335,5215,3869,22414,1229,7,0,90,346,2539,10539,516,249,1858,1779,594,58,41,64,0,4,42,77,555,1190,0,237,400,4453,1498,1241,519,113,431,144,99,292,0,43,73,256242,169409,3436,387,11347,562,26,8558,5091,536,3466,2193,4920,303,679,599,7578,104,277,0,683,53,48,42,950,64026,111,40,2452,296,353,782,421,183,1273,6740,114,133,191,2585,621,366,429,36455,2763,69331,8176,6931,18807,5895,1710,27812,3483,11256,33420,1750,7,0,92,500,3635,14264,534,358,4158,2817,846,90,108,64,0,95,46,87,1217,1643,31,1078,7659,2740,1651,740,163,548,147,154,314,11,1191,2045399,1985172,1681299,15178,211245,22414,4453,50583,60227,6482,53745,56933,5527,34658,6527,927,9294,2942,352
20,US,1,,020H0US1,Northeast Region -- Not in metropolitan statistical area,4640297,4378314,94750,20480,39931,1128,30957,74737,7525,67212,4447079,125353,48981,55094,3574,39558,20480,16297,106,0,583,124,23,1037,44,87,182,107,0,4,53,37,25,95,13,36,7857,3,84,0,269,182,4,23,0,24,25,1,11,99,7,191,282,4,0,2,19,3,0,4651,558,74,35,26,9,4,0,0,23,3115,413,39931,7420,693,97,125,1143,10440,4897,0,114,1845,4658,529,36,8,894,6,1443,59,447,1108,2355,46,795,773,1128,506,225,16,17,128,24,5,8,33,161,5,50632,37626,404,51,2426,300,81,6926,176,210,567,545,0,48,139,235,75,369,13,64,11938,5,141,55,427,411,14,28,0,24,72,4,25,294,59,580,714,54,0,121,32,3,4,9992,1339,209,54,31,87,37,0,0,37,11421,56399,9076,730,185,165,1368,13011,8617,10,249,3983,6928,807,120,26,1086,6,1629,59,517,1619,3294,46,2868,3680,1302,343,38,203,265,24,10,20,51,1424,4640297,4565560,4378314,94750,20480,39931,1128,30957,74737,7525,67212,70465,24056,23253,11748,1533,9875,3963,309
20,US,2,,020H0US2,Midwest Region -- Not in metropolitan statistical area,15180709,14132079,294621,202705,110079,6982,155527,278716,26509,252207,14394390,402402,325591,150742,16148,184786,202705,175694,660,249,788,504,315,9891,426,307,59051,1652,20,269,64,380,175,329,155,8,1713,73,227,5751,1177,1389,334,2151,50,59,2811,150,27,245,128,63728,237,22,10,29,50,67,10,20013,3626,680,109,148,188,75,112,48,87,19551,3067,110079,14138,546,12,4363,1194,19229,17071,8136,551,5854,12052,6902,206,134,1406,6,1066,269,802,2834,9131,47,2108,2022,6982,2158,944,168,40,1324,431,1023,327,15,434,118,334338,274223,2473,342,6978,1093,400,44166,916,931,77341,4184,45,614,585,1249,448,917,436,19,3909,184,348,6439,2311,2260,958,4320,111,104,4483,330,60,693,258,74904,638,125,31,113,137,218,81,28071,8802,1478,281,351,321,236,112,177,125,49710,154293,17362,569,12,4699,1560,23616,29708,8469,790,12803,18222,8338,324,186,1523,120,1525,374,888,4436,11369,56,7344,16402,5120,1749,334,123,2164,472,1399,368,28,4645,15180709,14901993,14132079,294621,202705,110079,6982,155527,278716,26509,252207,264719,87560,106446,30437,5255,35021,13383,614
20,US,3,,020H0US3,South Region -- Not in metropolitan statistical area,19776545,15186981,3365558,295388,120330,10442,375493,422353,44412,377941,15568698,3525403,519297,162496,21295,424243,295388,255184,3035,397,851,98,118,83993,1017,9290,852,40377,27,1839,55,12992,96,1187,68,549,3186,3155,50349,13,3896,1486,1371,496,50,117,2870,257,50,6244,73,1415,336,217,99,43,111,156,100,22253,5345,632,93,151,219,118,12,39,122,27024,7081,120330,23935,513,41,2297,1773,20634,18815,3235,1189,5608,11856,2958,159,47,1022,18,2456,674,739,2975,14558,9,3104,1715,10442,2772,1312,170,69,2289,1735,1318,29,33,677,38,540249,464307,7471,697,6889,281,230,190990,2238,20647,1976,70094,32,3658,405,23417,405,1988,252,1122,5541,3905,54122,60,5791,3060,2535,916,84,266,4479,470,93,9437,192,4106,849,325,119,180,148,243,111,34483,10804,1258,209,295,394,258,15,87,289,63591,166178,28117,584,88,2418,1999,24855,31352,3450,1733,12684,18058,3586,223,64,1077,105,2808,683,1141,4454,17089,19,9591,21732,6558,2230,211,143,3387,1738,1501,93,33,5838,19776545,19354192,15186981,3365558,295388,120330,10442,375493,422353,44412,377941,401399,114435,185156,27121,18622,56065,19529,1425
20,US,4,,020H0US4,West Region -- Not in metropolitan statistical area,6617965,5394353,67344,442907,146842,42561,260430,263528,29860,233668,5623552,103244,559368,236352,104524,295258,442907,343374,31254,5368,10790,697,36,6649,4919,630,4258,1989,4606,327,577,730,7763,183,6354,14,507,55,161,127,2522,140198,94,100,4314,749,647,23393,1753,82,4995,7181,318,325,894,5569,791,587,468,60400,4085,66984,7177,5765,17371,8273,1409,26989,3134,15289,10041,146842,6489,183,27,305,1655,18184,57396,2093,818,32448,9130,1442,132,148,965,176,473,114,458,2016,5175,247,804,5964,42561,29451,3294,1010,209,1691,2526,2167,613,14,644,942,574277,445047,37042,6001,15773,1101,99,31342,6147,1654,8095,6816,5695,715,1117,1567,8399,414,7196,20,1928,267,257,178,4434,149624,503,175,5244,1219,1204,25584,2819,750,6566,11779,720,441,1116,6501,1505,1228,806,81006,7104,80862,8985,7787,19930,12689,2827,28644,4670,36594,266186,8703,183,27,324,2200,46520,102728,2126,1381,65605,15929,2082,187,482,1025,660,793,118,643,3317,6961,282,3910,107672,82037,7000,1705,711,2960,3420,3036,757,29,6017,6617965,6354437,5394353,67344,442907,146842,42561,260430,263528,29860,233668,226489,22965,95225,38451,3523,66325,33652,3387
30,US,,1,03000US1,New England Division,14632374,12065862,957116,39270,640286,3662,536987,389191,67629,321562,12401913,1146578,133025,739150,17802,611738,39270,26035,467,0,1048,246,858,2559,18,66,416,112,33,63,24,93,64,35,2,36,485,0,162,0,1315,276,91,0,0,0,50,84,6,162,5,420,2619,222,17,16,8,9,19,13929,1731,342,35,54,173,73,0,7,40,10223,899,640286,158944,5536,2007,1999,40750,199968,33969,1562,2627,16535,42603,11179,728,267,9493,24,13944,1943,6418,6196,62982,302,6403,13907,3662,1224,449,12,34,938,27,59,117,28,751,23,137748,91732,1476,178,7405,1112,1414,18195,343,333,1397,1205,62,199,431,563,351,486,157,64,4762,42,348,234,1948,729,258,56,10,0,176,114,20,1024,222,2345,5295,287,26,131,43,156,47,38088,5683,891,177,170,364,146,0,34,44,39398,757867,173821,5962,2291,2326,46287,228315,52227,1732,3869,29895,53960,13067,1287,436,10016,119,15743,2397,7381,9131,72206,590,24809,18140,4497,1003,76,288,1838,39,231,271,64,9833,14632374,14243183,12065862,957116,39270,640286,3662,536987,389191,67629,321562,362715,132314,61091,75330,12092,81888,24547,1929
30,US,,2,03000US2,Middle Atlantic Division,41357146,29218719,5675835,116769,2767807,13572,2507050,1057394,241524,815870,30054307,6220077,343403,3063069,53588,2772819,116769,69217,798,12,1433,1011,3911,8503,154,327,1041,419,32,99,195,359,36,1471,107,23,20164,131,329,19,7664,693,16,179,0,61,268,152,18,324,53,1175,9593,1894,30,21,26,93,0,6383,8589,814,102,136,314,227,0,35,208,35436,2505,2767807,805427,82087,4401,17732,21389,886518,257019,1634,8798,57874,270400,6525,4375,1276,16328,9,117073,9641,23948,17518,97005,773,21988,38069,13572,4518,1223,174,92,1905,48,682,549,5,4095,281,354905,230232,3095,169,16457,1646,16499,57223,726,717,3311,2825,38,722,466,1544,543,6349,416,27,39253,215,826,140,14173,2247,125,313,65,140,918,899,98,3023,201,4964,27558,2819,106,194,73,275,41,18793,19719,1636,386,173,546,396,39,96,326,102992,3113243,867568,87694,5077,19558,24286,955290,316976,2004,11992,90209,301159,8563,6064,1748,17325,158,124830,10973,26892,23250,114141,947,96539,54724,11857,2920,332,509,3946,62,1260,891,18,32929,41357146,40299752,29218719,5675835,116769,2767807,13572,2507050,1057394,241524,815870,972298,335858,110456,185287,43265,297432,78052,7044
30,US,,3,03000US3,East North Central Division,46661071,37171299,5603347,169202,1396039,12068,1202712,1106404,140400,966004,38153352,6161484,480461,1649340,45073,1356122,169202,122500,1575,83,1799,1067,491,15801,103,435,40594,2324,21,569,299,681,79,434,123,35,8770,198,756,7431,6694,1562,99,3973,86,98,5107,360,61,119,242,3834,1986,391,27,118,18,133,44,13880,6295,1647,304,133,415,422,60,313,185,33989,4586,1396039,438911,13875,3823,17820,13312,267007,183406,58964,3739,47110,123898,16341,2714,3086,9988,111,51265,3615,12252,15970,70864,537,15810,21621,12068,4173,1561,146,123,2876,429,638,265,73,1621,163,500982,354940,6276,252,24069,2632,1219,111972,1580,2236,68160,10736,38,1174,1230,2493,980,1576,546,45,17735,415,1568,10160,11965,4664,697,9043,146,240,9800,976,257,1520,698,12089,4471,641,114,293,47,402,164,29621,19216,3150,453,353,893,875,111,465,262,123414,1682351,470581,15087,4239,19693,15904,306696,252112,61960,5828,85055,155662,21922,3807,3326,10764,476,56781,4151,14679,25294,85499,1059,61776,46094,13459,4482,345,413,5661,453,1061,508,115,19597,46661071,45554667,37171299,5603347,169202,1396039,12068,1202712,1106404,140400,966004,1033540,416519,206996,187184,42176,180665,67738,5126
30,US,,4,03000US4,West North Central Division,20885327,17878956,1375588,242735,543170,13725,302903,528250,47269,480981,18361177,1605057,434748,660762,33786,354778,242735,203842,1045,487,628,618,538,16000,1090,605,51812,2994,50,363,96,1043,268,609,181,42,1211,292,282,270,2752,2991,693,269,152,72,3295,437,7,321,246,87973,198,60,39,28,50,129,21,23585,5413,1291,181,300,344,214,89,163,98,28800,3291,543170,100658,2659,1940,21402,12033,84577,37672,73823,1983,12285,41379,22595,980,435,6497,70,8930,1803,4501,9639,79014,65,8481,9749,13725,3709,2588,480,100,2238,548,2363,388,36,933,342,446358,353970,4143,689,8988,1464,610,66616,2149,2383,73410,8309,99,1026,760,3349,647,1130,413,78,4014,505,414,463,5489,4661,2003,472,381,118,6259,679,29,1417,448,111481,989,212,61,255,170,341,25,36821,12501,2563,419,665,564,574,89,252,214,77110,675550,111610,2734,2297,22056,15301,101071,66773,76237,2930,28915,60788,27764,1596,661,7110,278,10652,2112,5190,15222,89282,152,24819,34365,9659,4614,632,408,4415,637,2901,419,37,10643,20885327,20357077,17878956,1375588,242735,543170,13725,302903,528250,47269,480981,493898,173481,147022,88902,16864,67629,32165,2187
30,US,,5,03000US5,South Atlantic Division,61887900,42757369,13616817,257961,2102130,33799,1585997,1533827,214234,1319593,44039109,14409020,644067,2541805,99477,1822876,257961,191749,2679,70,2665,584,1496,42769,215,898,3007,2127,24,607,251,5633,45,949,255,192,4561,136,66488,91,11935,2322,352,283,31,192,1021,635,126,3480,239,3192,5262,1351,56,27,85,462,82,24874,9925,3247,552,325,1793,486,57,34,227,47348,5465,2102130,570067,23362,2995,19756,26647,351290,281088,19392,9815,50774,234067,21857,2217,2872,22034,187,90516,9043,16989,34733,253509,458,23938,34524,33799,9978,4570,752,475,8988,658,3959,352,304,3226,537,666836,487302,8379,288,23491,1692,3659,188964,1214,3612,7796,10281,117,1557,1276,16131,889,3036,1042,586,14343,307,79451,448,18857,5142,1133,712,230,351,1823,1211,282,8275,846,9962,14824,2453,156,329,172,998,452,50535,27480,5442,1213,657,2451,880,112,129,399,146213,2596701,625125,25131,3632,21028,32033,426710,406147,20489,13892,106566,292764,26623,3455,3468,23025,647,98954,10290,19971,51502,284594,859,99796,101510,26237,9716,1293,1732,15457,938,5030,790,426,39891,61887900,60354073,42757369,13616817,257961,2102130,33799,1585997,1533827,214234,1319593,1409707,518074,222701,288072,68767,312093,114658,9462
30,US,,6,03000US6,East South Central Division,18715669,14005123,3831105,63611,246009,8368,224877,336576,30073,306503,14308392,3999426,177880,309403,20617,259199,63611,49226,987,79,394,55,156,18478,256,186,846,12578,35,128,35,4030,0,382,284,118,655,66,397,13,2666,760,80,215,20,97,402,93,33,409,42,1124,355,203,3,20,2,98,15,2431,2315,415,157,31,143,59,0,25,140,9798,1717,246009,56728,2021,1038,3908,4240,42936,25115,683,999,11685,27642,9620,441,81,3612,17,6048,938,1385,4626,35593,12,3326,3315,8368,2274,1342,22,117,2788,114,979,37,13,613,69,185971,144942,2843,152,5391,228,321,80006,494,1489,1656,18335,218,562,154,10258,535,527,452,466,1942,153,903,40,3380,1621,389,373,53,115,616,291,102,1297,116,2551,963,274,36,29,18,144,15,5434,6479,734,181,38,280,207,0,28,267,33549,315720,63352,2136,1085,4009,4917,50076,40968,709,1589,21674,37752,11462,853,115,3788,120,6709,991,2053,6974,39188,48,15152,21195,6705,2252,22,426,4205,203,1184,70,13,6115,18715669,18379093,14005123,3831105,63611,246009,8368,224877,336576,30073,306503,315636,128599,88170,44154,10969,43744,19316,1624
30,US,,7,03000US7,West South Central Division,37971808,27898791,5375599,451416,1316735,35025,1794830,1099412,179522,919890,28858233,5745979,942714,1535263,70367,1990993,451416,364713,9272,686,1370,197,499,132762,2166,17932,1446,59714,150,8212,79,26135,202,2468,394,8819,2946,6268,368,55,15763,4925,5851,1029,64,216,6364,2741,188,7318,185,3541,1081,1021,289,128,116,494,175,31084,8808,1288,107,203,495,336,33,114,387,61502,14718,1316735,341816,10017,1925,17083,15300,204983,137041,6179,6466,24820,84096,20438,2032,93,13369,12,63163,4599,13311,17961,296625,408,14445,20553,35025,8796,4023,1958,305,6694,7616,3552,131,0,1498,452,987354,810111,21370,1894,11773,1161,1638,332573,4240,41569,4244,131873,476,17478,655,52958,562,4455,698,12610,6481,9153,688,278,25593,9121,11264,1656,167,422,11080,4015,237,14719,691,10095,2870,1470,352,345,199,1250,226,55512,21623,2660,284,443,871,556,45,461,655,152305,1566971,362723,10791,2139,17971,18697,240793,194553,6570,8789,57614,110308,24660,2722,264,14658,205,68258,5055,15388,26378,322440,614,55381,72157,19958,6640,2397,562,11386,7915,4402,267,0,18630,37971808,36872396,27898791,5375599,451416,1316735,35025,1794830,1099412,179522,919890,1033326,233763,385682,145002,47181,221698,60641,5445
30,US,,8,03000US8,Mountain Division,22917891,18571391,827530,697329,695483,68723,1313875,743560,148058,595502,19213874,1035906,934624,931185,133498,1475464,697329,622930,40462,6265,13843,833,647,12263,7178,1201,6958,4332,514,1065,809,1260,10522,518,12397,16,2017,471,307,170,8775,284548,425,259,6634,22929,1255,49524,453,375,7142,14273,1118,1205,20285,7620,256,15824,5579,50403,10619,2901,430,368,868,802,63,370,487,44074,16318,695483,93783,2909,1204,7709,8832,125866,179559,4718,3676,45564,64395,12162,793,1309,8650,140,6726,1343,4899,17344,77804,400,7694,18004,68723,17351,16671,15522,894,8444,1989,2106,832,159,2379,2376,963182,845570,55323,7228,22663,1755,870,60582,9518,3933,13767,14164,805,3167,1823,3386,11487,1244,15784,66,5589,1205,685,296,16851,316586,1435,631,9190,27665,2896,57428,856,2111,10138,26574,2689,1670,23201,10908,398,21556,7203,70244,19456,5987,881,741,1811,1590,111,853,766,91403,965400,109821,3169,1682,8365,11391,168421,265100,5235,6445,97818,91837,15090,1350,2024,9699,561,8382,1633,6799,27748,91150,553,31127,139226,44665,26526,21412,2729,13544,2211,3129,1672,172,23166,22917891,22174331,18571391,827530,697329,695483,68723,1313875,743560,148058,595502,685749,134628,169221,155683,17073,209144,53198,4613
30,US,,9,03000US9,Pacific Division,51485835,33375545,2645158,530877,6527646,357313,5396027,2653269,462056,2191213,35576311,3263666,1218173,7737739,788226,5916007,530877,306702,12100,627,4849,2200,1947,30800,1019,2306,7257,8901,7004,1056,538,2346,641,600,1406,83,2092,329,511,251,46606,11507,1311,549,3273,1317,1716,2478,13253,748,1220,9183,2204,2148,998,556,8343,4681,2370,103378,15274,96259,13473,10195,24504,12542,1950,33595,8659,85542,18441,6527646,737178,10768,2108,19181,120893,1530832,1582975,100054,33348,512990,571734,87282,4523,6500,13555,2469,57215,13111,74419,64686,737151,1409,29045,214220,357313,122437,77028,26387,2905,38217,12015,25598,30797,132,10558,11239,1272821,823256,38332,1973,41655,5543,5703,191906,3241,9004,20155,40575,9984,3810,2871,9655,2166,2350,3596,304,9787,1189,1493,839,82936,24247,4276,1196,5777,3412,4966,6823,19828,5011,3834,26961,6289,3935,1832,2532,11089,13856,3863,184462,37588,140908,22112,18329,33920,22686,4300,39561,15006,256063,8140244,805678,12117,2433,23420,147824,1939504,2112226,105474,53143,870417,688207,107265,7684,8504,14636,9063,64696,14665,82676,92782,829863,2065,145902,820037,412821,124815,35949,9919,70024,14398,32010,37222,256,82623,51485835,48832566,33375545,2645158,530877,6527646,357313,5396027,2653269,462056,2191213,2325874,334149,455658,701432,53151,781484,296882,30513
30,US,,1,03001US1,New England Division -- Urban,11836024,9384126,937094,30237,611175,3120,527653,342619,64635,277984,9675675,1113737,102796,697804,15767,598982,30237,18950,438,0,787,122,858,2057,10,62,264,82,33,61,22,77,44,35,0,36,265,0,102,0,1225,237,91,0,0,0,49,84,0,119,0,268,2518,222,17,0,8,9,19,8729,1445,315,24,45,166,73,0,7,40,8795,692,611175,153286,5502,1998,1926,39593,191567,30516,1374,2528,15176,38948,10841,685,255,9310,18,13239,1729,6131,5313,61458,302,6149,13331,3120,1007,373,12,34,833,27,49,113,0,649,23,106581,69267,1246,170,6085,728,1360,14675,251,212,1021,891,62,185,358,358,229,371,155,64,3228,40,271,234,1849,571,233,51,10,0,141,112,0,824,169,1856,5024,284,23,0,43,77,43,25763,4567,789,161,156,327,111,0,34,44,31914,715658,166865,5928,2282,2253,44792,217466,45925,1526,3610,26753,48347,12512,1085,369,9818,109,14924,2183,6986,7989,69809,590,23537,16069,3607,848,76,287,1574,39,195,224,33,9186,11836024,11493405,9384126,937094,30237,611175,3120,527653,342619,64635,277984,318474,122510,42510,64580,11508,77366,22384,1761
30,US,,2,03001US2,Middle Atlantic Division -- Urban,35821404,23956797,5579059,99832,2717058,12786,2471135,984737,232967,751770,24726954,6093264,300750,2995413,50170,2727459,99832,55202,736,12,1261,944,3838,7479,154,240,766,345,32,89,186,329,36,1053,100,23,10539,118,268,0,7265,525,12,179,0,54,183,151,6,316,37,1053,9372,1885,30,14,25,86,0,5461,8187,711,82,120,252,222,0,35,188,33271,2273,2717058,792162,81894,4360,17567,21129,874802,251344,1430,8662,55666,263355,6290,4347,1258,16198,9,114956,9530,23032,15995,93744,773,21261,37294,12786,4111,1066,165,92,1824,32,672,549,4,3994,277,310862,197395,2625,137,14748,1487,16233,50574,607,597,2623,2512,38,666,439,1285,479,4979,409,27,25091,193,666,82,13626,1719,112,313,37,123,808,812,86,2664,137,4182,26769,2774,79,161,68,268,33,16127,18259,1487,337,157,477,391,31,94,296,93425,3044305,851954,87480,5025,19371,23893,940897,307087,1635,11493,85832,291576,7959,5995,1666,17195,150,122651,10820,25811,21130,109847,947,93891,51251,10904,2604,322,506,3766,46,1236,887,17,30963,35821404,34836667,23956797,5579059,99832,2717058,12786,2471135,984737,232967,751770,903952,313411,90542,172261,40926,286812,74228,6557
30,US,,3,03001US3,East North Central Division -- Urban,36643603,27553394,5501179,113217,1346114,10066,1153661,965972,126613,839359,28401162,6010024,359807,1577670,39097,1291918,113217,75321,1250,48,1404,619,447,12005,100,351,19786,1902,21,431,292,520,73,274,99,33,6067,172,609,2586,6073,1182,65,2337,86,39,2802,290,39,102,219,2606,1846,334,27,66,0,94,35,7990,5191,1375,194,93,364,397,60,267,166,28036,3128,1346114,429914,13683,3823,17284,12404,258168,174858,55567,3641,44557,116049,15312,2661,2994,9815,107,50481,3551,11903,14854,68089,515,14858,21026,10066,3380,1309,120,104,2517,411,408,260,56,1361,140,375233,255710,5390,72,19677,1719,1125,87976,1351,1842,37627,9030,35,917,840,1923,747,1193,365,43,13189,317,1285,4462,10901,3781,514,5538,119,150,5879,820,182,1357,608,9220,4079,517,111,145,22,336,88,20218,15843,2470,248,227,712,825,98,360,232,100978,1609395,459951,14879,4239,19142,14900,295038,237184,58343,5600,78779,144351,20622,3699,3195,10560,420,55690,4051,14210,23461,81697,1037,58347,40050,11121,3930,290,360,4693,421,769,493,95,17878,36643603,35677631,27553394,5501179,113217,1346114,10066,1153661,965972,126613,839359,900626,376690,150858,169566,40082,163430,60917,4429
30,US,,4,03001US4,West North Central Division -- Urban,14705790,12045626,1327650,114328,510788,11181,268232,427985,40741,387244,12432413,1529117,250846,612684,27704,312983,114328,89899,684,300,314,483,461,9738,805,498,19256,1806,30,310,70,694,203,402,81,40,812,262,169,193,2237,2432,276,200,77,48,1979,342,0,278,138,33258,191,55,7,20,3,88,3,10656,3214,862,129,154,231,169,88,91,27,18308,2018,510788,97334,2382,1934,20847,11464,80491,32074,69667,1742,10886,36606,20787,937,401,6338,61,8647,1724,4385,8780,76014,50,8049,9188,11181,3100,2199,348,86,1740,426,1906,341,19,714,302,259120,194033,2841,430,6402,999,518,44385,1674,2000,33982,5571,51,790,569,2456,400,680,183,49,2678,403,277,336,4604,3856,1263,356,288,75,3850,523,11,1157,237,48047,876,182,7,227,32,244,7,20517,8536,1689,255,400,394,431,88,121,135,54727,626482,107205,2448,2291,21476,14582,95290,56205,71958,2572,24800,53404,25455,1508,608,6897,241,10251,1967,5005,13732,85269,137,23181,28135,7959,3828,480,344,3538,501,2319,372,19,8775,14705790,14277805,12045626,1327650,114328,510788,11181,268232,427985,40741,387244,398105,151152,96841,76848,15297,57967,27955,1925
